Variant i,Variant j,Total Time,Summarization Time,Mapping Time,Number of Events,Average Number of Object Instances,Average Number of Materials,Largest Type Object Set,Cost,Lane Optionality,n
1,6,0.2760475999998562,0.25442389999989246,0.02162369999996372,22,6.5,0.5,1,7,1,2
1,7,0.09345400000006521,0.07865190000006805,0.014802099999997154,15,6.0,0.0,0,4,0,2
2,3,0.198162800000091,0.17943370000011782,0.018729099999973187,20,7.0,1.0,1,2,0,2
2,4,0.1924652000000151,0.17185390000008738,0.020611299999927724,21,7.0,1.0,1,4,0,2
2,5,0.20194709999987026,0.17794329999992442,0.02400379999994584,26,7.0,1.0,1,3,0,2
2,6,0.41520109999987653,0.3906448000000182,0.02455629999985831,26,7.0,1.0,1,3,0,2
2,7,0.2102441000001818,0.1916019000000233,0.018642200000158482,19,6.5,0.5,1,8,1,2
3,4,0.21331499999996595,0.1941234999999324,0.019191500000033557,19,7.0,1.0,1,6,0,2
3,5,0.24366220000001704,0.2204613999999765,0.023200800000040545,24,7.0,1.0,1,5,0,2
3,6,0.31924519999984113,0.29571390000000974,0.02353129999983139,24,7.0,1.0,1,5,0,2
3,7,0.1828741000001628,0.16466809999997167,0.018206000000191125,17,6.5,0.5,1,8,1,2
4,5,0.30259799999998904,0.2779361999998855,0.02466180000010354,25,7.0,1.0,1,5,0,2
4,6,0.3745016000000305,0.3494359000001168,0.025065699999913704,25,7.0,1.0,1,5,0,2
4,7,0.17472379999981058,0.1548201999999037,0.019903599999906874,18,6.5,0.5,1,4,1,2
5,6,0.342378300000064,0.31430490000002465,0.028073400000039328,30,7.0,1.0,1,0,0,2
5,7,0.2485037999999804,0.22485600000004524,0.02364779999993516,23,6.5,0.5,1,9,1,2
6,7,0.33473110000022643,0.31054340000014236,0.024187700000084078,23,6.5,0.5,1,9,1,2
0,1,0.2816945999998097,0.24725659999990057,0.03443799999990915,18,7.0,1.0,1,2,0,4
0,2,0.3146269999999731,0.28675410000005286,0.027872899999920264,19,7.0,1.0,1,2,0,4
0,3,0.33386019999989003,0.30369199999995544,0.030168199999934586,19,7.0,1.0,1,2,0,4
0,4,0.4385518999999931,0.4034114999999474,0.0351404000000457,24,7.0,1.0,1,2,0,4
0,5,0.4444922000000133,0.4091103999999177,0.03538180000009561,24,7.0,1.0,1,2,0,4
0,6,0.4501553000000058,0.4204055000000153,0.0297497999999905,19,7.0,1.0,1,0,0,4
0,7,0.2975770000000466,0.2712015000001884,0.02637549999985822,20,7.0,1.0,1,0,0,4
1,2,0.30044150000003356,0.2716969999999037,0.028744500000129847,19,7.0,1.0,1,0,0,4
1,3,0.295269400000052,0.2651613999998972,0.03010800000015479,19,7.0,1.0,1,0,0,4
1,4,0.4037726000001385,0.36727140000016334,0.03650119999997514,24,7.0,1.0,1,0,0,4
1,5,0.4046942999998464,0.36885129999996025,0.03584299999988616,24,7.0,1.0,1,0,0,4
1,6,0.34091499999976804,0.3105700999999499,0.030344899999818153,19,7.0,1.0,1,2,0,4
1,7,0.4232833999999457,0.3959267000000182,0.027356699999927514,20,7.0,1.0,1,2,0,4
2,3,0.3611623999997846,0.3289615999999569,0.03220079999982772,20,7.0,1.0,1,0,0,4
2,4,0.4686951999997291,0.42983699999990677,0.03885819999982232,25,7.0,1.0,1,0,0,4
2,5,0.47560440000006565,0.4375958000000537,0.03800860000001194,25,7.0,1.0,1,0,0,4
2,6,0.38390610000010383,0.3524007999999412,0.031505300000162606,20,7.0,1.0,1,2,0,4
2,7,0.5147078999998485,0.48549789999992754,0.02920999999992091,21,7.0,1.0,1,2,0,4
3,4,0.4629472000001442,0.4216897000001154,0.04125750000002881,25,7.0,1.0,1,0,0,4
3,5,0.4771021000001383,0.43665240000018457,0.04044969999995374,25,7.0,1.0,1,0,0,4
3,6,0.46419620000006034,0.429657700000007,0.03453850000005332,20,7.0,1.0,1,2,0,4
3,7,0.37468039999998837,0.3416565999998511,0.03302380000013727,21,7.0,1.0,1,2,0,4
4,5,0.7548980000001393,0.7089782000000469,0.04591980000009244,30,7.0,1.0,1,0,0,4
4,6,0.4434799999999086,0.3971369999999297,0.04634299999997893,25,7.0,1.0,1,2,0,4
4,7,0.4055262999997922,0.36933719999979076,0.03618910000000142,26,7.0,1.0,1,2,0,4
5,6,0.44580199999995784,0.4052553999999873,0.04054659999997057,25,7.0,1.0,1,2,0,4
5,7,0.41431809999994584,0.37797759999989466,0.03634050000005118,26,7.0,1.0,1,2,0,4
6,7,0.37595379999993384,0.34477930000002743,0.031174499999906402,21,7.0,1.0,1,0,0,4
0,1,0.6301705000000766,0.5818930000000364,0.04827750000004016,23,7.0,1.0,1,0,0,8
0,2,0.6456267000000935,0.59616189999997,0.04946480000012343,23,7.0,1.0,1,0,0,8
0,3,0.6872601000000031,0.6273627999999007,0.059897300000102405,28,7.0,1.0,1,0,0,8
0,4,0.695989499999996,0.6367073999999775,0.059282100000018545,28,7.0,1.0,1,0,0,8
0,5,0.6481002000000444,0.5968639000000167,0.05123630000002777,23,7.0,1.0,1,0,0,8
0,6,0.450873300000012,0.402078500000016,0.04879479999999603,24,7.0,1.0,1,0,0,8
0,7,0.6231119999997645,0.573091199999908,0.050020799999856536,22,7.0,1.0,1,0,0,8
1,2,0.8640853000001698,0.8108962000001156,0.05318910000005417,24,7.0,1.0,1,0,0,8
1,3,0.8444896000000881,0.7822014000000763,0.062288200000011784,29,7.0,1.0,1,0,0,8
1,4,0.9821508000002268,0.9203018000000611,0.06184900000016569,29,7.0,1.0,1,0,0,8
1,5,0.7045884000001479,0.652345600000217,0.05224279999993087,24,7.0,1.0,1,0,0,8
1,6,0.8507833999999548,0.8020303999999214,0.04875300000003335,25,7.0,1.0,1,0,0,8
1,7,0.6890088999998625,0.6370664999999462,0.05194239999991623,23,7.0,1.0,1,0,0,8
2,3,0.8857757999999194,0.823756000000003,0.06201979999991636,29,7.0,1.0,1,0,0,8
2,4,0.7886864999998124,0.7243323999998665,0.0643540999999459,29,7.0,1.0,1,0,0,8
2,5,0.7962706999999227,0.7413457000000108,0.05492499999991196,24,7.0,1.0,1,0,0,8
2,6,0.5283719999997629,0.4774886999998671,0.050883299999895826,25,7.0,1.0,1,0,0,8
2,7,0.7125759999998991,0.6585276999999223,0.054048299999976734,23,7.0,1.0,1,0,0,8
3,4,0.9923605999999836,0.9200637999999799,0.07229680000000371,34,7.0,1.0,1,0,0,8
3,5,0.6534389999999348,0.5902392999998938,0.06319970000004105,29,7.0,1.0,1,0,0,8
3,6,0.7089214000000084,0.6484967999999753,0.060424600000033024,30,7.0,1.0,1,0,0,8
3,7,0.7272545000000719,0.6654687000000195,0.061785800000052404,28,7.0,1.0,1,0,0,8
4,5,0.8023153000003731,0.7392923000002156,0.06302300000015748,29,7.0,1.0,1,0,0,8
4,6,0.5908346999999594,0.5317340999999942,0.0591005999999652,30,7.0,1.0,1,0,0,8
4,7,0.7430829000002177,0.681487000000061,0.06159590000015669,28,7.0,1.0,1,0,0,8
5,6,0.661877099999856,0.6105681999999888,0.05130889999986721,25,7.0,1.0,1,0,0,8
5,7,0.7152071999998952,0.6621958999999151,0.05301129999998011,23,7.0,1.0,1,0,0,8
6,7,0.7331530999999814,0.6837064999999711,0.04944660000001022,24,7.0,1.0,1,0,0,8
0,1,1.7648016000000553,1.5423946999999316,0.22240690000012364,23,7.0,1.0,1,0,0,16
0,2,1.9154868000000533,1.8081465000000208,0.10734030000003258,28,7.0,1.0,1,0,0,16
0,3,1.8046619999997802,1.698375599999963,0.10628639999981715,28,7.0,1.0,1,0,0,16
0,4,1.741165300000148,1.6474103000000468,0.09375500000010106,23,7.0,1.0,1,0,0,16
0,5,1.4678782000000865,1.3775736000000052,0.09030460000008134,22,7.0,1.0,1,0,0,16
0,6,1.8610430999999608,1.7647127000000182,0.09633039999994253,26,7.0,1.0,1,0,0,16
0,7,2.124569699999938,2.0253801999999723,0.09918949999996585,28,7.0,1.0,1,0,0,16
1,2,1.739288699999861,1.6321513999998842,0.10713729999997668,25,7.0,1.0,1,0,0,16
1,3,1.633031899999878,1.5257509999999002,0.10728089999997792,25,7.0,1.0,1,0,0,16
1,4,1.4670269000000644,1.3723520000000917,0.0946748999999727,20,7.0,1.0,1,0,0,16
1,5,1.2529137999999875,1.0287336999999752,0.22418010000001232,19,7.0,1.0,1,0,0,16
1,6,1.7303306999999677,1.504426599999988,0.22590409999997974,23,7.0,1.0,1,0,0,16
1,7,1.8124387000000297,1.7130202000000736,0.09941849999995611,25,7.0,1.0,1,0,0,16
2,3,1.8660801000000902,1.6016460000000734,0.26443410000001677,30,7.0,1.0,1,0,0,16
2,4,1.5219763000000057,1.4149287000000186,0.10704759999998714,25,7.0,1.0,1,0,0,16
2,5,1.271578399999953,1.1685333000000355,0.10304509999991751,24,7.0,1.0,1,0,0,16
2,6,1.579842799999824,1.4738356999998814,0.10600709999994251,28,7.0,1.0,1,0,0,16
2,7,1.8702958999999737,1.757209899999907,0.11308600000006663,30,7.0,1.0,1,0,0,16
3,4,1.4358309000001555,1.33034570000018,0.10548519999997552,25,7.0,1.0,1,0,0,16
3,5,1.4379220999999234,1.3365168000000267,0.10140529999989667,24,7.0,1.0,1,0,0,16
3,6,1.620021700000052,1.512273900000082,0.10774779999997008,28,7.0,1.0,1,0,0,16
3,7,1.894665600000053,1.7830486000000292,0.11161700000002384,30,7.0,1.0,1,0,0,16
4,5,1.2703839999999218,1.1797429999999167,0.09064100000000508,19,7.0,1.0,1,0,0,16
4,6,1.6072776000000886,1.5118144999999004,0.0954631000001882,23,7.0,1.0,1,0,0,16
4,7,1.8296261000002687,1.7271233000001303,0.10250280000013845,25,7.0,1.0,1,0,0,16
5,6,1.4706265999998323,1.378363199999967,0.09226339999986521,22,7.0,1.0,1,0,0,16
5,7,1.7451811999999336,1.6499039000000266,0.09527729999990697,24,7.0,1.0,1,0,0,16
6,7,1.9851079999998547,1.8849508999999216,0.10015709999993305,28,7.0,1.0,1,0,0,16
0,1,4.7802630000001045,4.57269610000003,0.20756690000007438,37,7.0,1.0,1,0,0,32
0,2,4.817659300000059,4.609601200000043,0.20805810000001657,37,7.0,1.0,1,0,0,32
0,3,4.99782909999999,4.666731900000059,0.33109719999993104,32,7.0,1.0,1,0,0,32
0,4,4.504405599999927,4.310978900000009,0.19342669999991813,31,7.0,1.0,1,0,0,32
0,5,5.250508000000082,5.053643700000066,0.19686430000001565,35,7.0,1.0,1,0,0,32
0,6,5.898709699999927,5.552653199999895,0.3460565000000315,36,7.0,1.0,1,0,0,32
0,7,4.327662700000019,4.11835700000006,0.20930569999995896,34,7.0,1.0,1,0,0,32
1,2,5.187473100000034,4.959577999999965,0.22789510000006885,42,7.0,1.0,1,0,0,32
1,3,4.276322499999878,4.067162600000074,0.2091598999998041,37,7.0,1.0,1,0,0,32
1,4,4.227688100000023,3.8664364999999634,0.3612516000000596,36,7.0,1.0,1,0,0,32
1,5,4.89499590000014,4.684831799999984,0.2101641000001564,40,7.0,1.0,1,0,0,32
1,6,5.1072917000001326,4.891581500000029,0.2157102000001032,41,7.0,1.0,1,0,0,32
1,7,3.943907500000023,3.716002200000048,0.2279052999999749,39,7.0,1.0,1,0,0,32
2,3,4.509907199999816,4.140822599999865,0.369084599999951,37,7.0,1.0,1,0,0,32
2,4,4.1694810999999845,3.952782300000081,0.2166987999999037,36,7.0,1.0,1,0,0,32
2,5,4.9581333999999515,4.744074299999966,0.21405909999998585,40,7.0,1.0,1,0,0,32
2,6,5.30942049999976,5.092000699999744,0.21741980000001604,41,7.0,1.0,1,0,0,32
2,7,4.4579430999997385,4.232356600000003,0.22558649999973568,39,7.0,1.0,1,0,0,32
3,4,4.464338500000395,4.274709100000109,0.1896294000002854,31,7.0,1.0,1,0,0,32
3,5,5.524078799999643,5.165523499999836,0.3585552999998072,35,7.0,1.0,1,0,0,32
3,6,5.677996499999608,5.479082299999845,0.1989141999997628,36,7.0,1.0,1,0,0,32
3,7,4.528929100000369,4.321329300000343,0.20759980000002543,34,7.0,1.0,1,0,0,32
4,5,4.944061300000612,4.755417000000307,0.18864430000030552,34,7.0,1.0,1,0,0,32
4,6,5.55622110000013,5.1912655000001,0.36495560000003024,35,7.0,1.0,1,0,0,32
4,7,3.967577899999924,3.7637677999996413,0.20381010000028255,33,7.0,1.0,1,0,0,32
5,6,6.279721100000188,5.909399399999984,0.37032170000020415,39,7.0,1.0,1,0,0,32
5,7,4.975743599999987,4.590486600000077,0.3852569999999105,37,7.0,1.0,1,0,0,32
6,7,5.229962800000067,5.015965000000051,0.21399780000001556,38,7.0,1.0,1,0,0,32
0,1,0.135845899999822,0.11967060000006313,0.016175299999758863,16,6.5,0.5,1,4,1,2
0,2,0.14301079999995636,0.1246117000000595,0.018399099999896862,20,7.0,1.0,1,0,0,2
0,3,0.1628389999996216,0.1448473999998896,0.01799159999973199,18,7.0,1.0,1,2,0,2
0,4,0.18710870000040813,0.1679417000000285,0.01916700000037963,19,7.0,1.0,1,4,0,2
0,5,0.19589689999975235,0.1728625999999167,0.02303429999983564,24,7.0,1.0,1,3,0,2
0,6,0.2626478999995925,0.2393139999999221,0.023333899999670393,24,7.0,1.0,1,3,0,2
0,7,0.1858754999998382,0.1677955000000111,0.018079999999827123,17,6.5,0.5,1,8,1,2
1,2,0.15548700000044846,0.13884550000011586,0.0166415000003326,18,6.5,0.5,1,4,1,2
1,3,0.13391029999957027,0.11739659999966534,0.01651369999990493,16,6.5,0.5,1,4,1,2
1,4,0.1843394000002263,0.16679530000010345,0.017544100000122853,17,6.5,0.5,1,8,1,2
1,5,0.20784279999998034,0.185627199999999,0.02221559999998135,22,6.5,0.5,1,7,1,2
1,6,0.2749942999994346,0.2534947999997712,0.021499499999663385,22,6.5,0.5,1,7,1,2
1,7,0.09321429999999964,0.07816649999995207,0.015047800000047573,15,6.0,0.0,0,4,0,2
2,3,0.1991222999999991,0.18092109999997774,0.018201200000021345,20,7.0,1.0,1,2,0,2
2,4,0.1958628000002136,0.17570330000035028,0.02015949999986333,21,7.0,1.0,1,4,0,2
2,5,0.2017111999998633,0.17788309999968988,0.023828100000173436,26,7.0,1.0,1,3,0,2
2,6,0.2688579999999092,0.2449200999999448,0.02393789999996443,26,7.0,1.0,1,3,0,2
2,7,0.3581745999999839,0.33921550000013667,0.01895909999984724,19,6.5,0.5,1,8,1,2
3,4,0.22957750000023225,0.20977990000028512,0.019797599999947124,19,7.0,1.0,1,6,0,2
3,5,0.24136279999993349,0.2180303999998614,0.023332400000072084,24,7.0,1.0,1,5,0,2
3,6,0.3191392999992786,0.2959890999995878,0.023150199999690813,24,7.0,1.0,1,5,0,2
3,7,0.18982940000023518,0.17101129999991826,0.018818100000316917,17,6.5,0.5,1,8,1,2
4,5,0.314485899999454,0.2886980999996922,0.025787799999761774,25,7.0,1.0,1,5,0,2
4,6,0.3822069000002557,0.35642470000038884,0.02578219999986686,25,7.0,1.0,1,5,0,2
4,7,0.17850510000016584,0.15752550000024712,0.02097959999991872,18,6.5,0.5,1,4,1,2
5,6,0.3513860000002751,0.32260619999988194,0.028779800000393152,30,7.0,1.0,1,0,0,2
5,7,0.2520915000000059,0.22823850000031598,0.023852999999689928,23,6.5,0.5,1,9,1,2
6,7,0.34150399999998626,0.317097399999966,0.024406600000020262,23,6.5,0.5,1,9,1,2
0,1,0.28238950000013574,0.2506081000001359,0.03178139999999985,18,7.0,1.0,1,2,0,4
0,2,0.32163889999992534,0.2942526000001635,0.02738629999976183,19,7.0,1.0,1,2,0,4
0,3,0.3409173000004557,0.3106734000002689,0.03024390000018684,19,7.0,1.0,1,2,0,4
0,4,0.4369858000000022,0.4009494000001723,0.03603639999982988,24,7.0,1.0,1,2,0,4
0,5,0.45472190000009505,0.4172595000000001,0.03746240000009493,24,7.0,1.0,1,2,0,4
0,6,0.33588700000018434,0.3041951000000154,0.03169190000016897,19,7.0,1.0,1,0,0,4
0,7,0.41941119999955845,0.3920909999997093,0.027320199999849137,20,7.0,1.0,1,0,0,4
1,2,0.30180220000011104,0.2722278000001097,0.029574400000001333,19,7.0,1.0,1,0,0,4
1,3,0.29726809999965553,0.26530899999988833,0.031959099999767204,19,7.0,1.0,1,0,0,4
1,4,0.40029800000047544,0.3643979000003128,0.03590010000016264,24,7.0,1.0,1,0,0,4
1,5,0.41008000000010725,0.37204060000021855,0.0380393999998887,24,7.0,1.0,1,0,0,4
1,6,0.34095479999996314,0.3095675999998093,0.031387200000153825,19,7.0,1.0,1,2,0,4
1,7,0.3191420000002836,0.29062999999996464,0.02851200000031895,20,7.0,1.0,1,2,0,4
2,3,0.4773700999999164,0.44561879999992016,0.03175129999999626,20,7.0,1.0,1,0,0,4
2,4,0.46596569999974236,0.429060699999809,0.03690499999993335,25,7.0,1.0,1,0,0,4
2,5,0.47584800000049654,0.4388557000002038,0.036992300000292744,25,7.0,1.0,1,0,0,4
2,6,0.38963579999972353,0.3567727999998169,0.032862999999906606,20,7.0,1.0,1,2,0,4
2,7,0.4001014000000396,0.37154610000015964,0.028555299999879935,21,7.0,1.0,1,2,0,4
3,4,0.5857498000000305,0.5465648999997939,0.039184900000236667,25,7.0,1.0,1,0,0,4
3,5,0.4760682999999517,0.4363361000000623,0.03973219999988942,25,7.0,1.0,1,0,0,4
3,6,0.46464819999982865,0.4306261000001541,0.03402209999967454,20,7.0,1.0,1,2,0,4
3,7,0.373235399999885,0.342030799999975,0.031204599999909988,21,7.0,1.0,1,2,0,4
4,5,0.636134200000015,0.591793300000063,0.044340899999951944,30,7.0,1.0,1,0,0,4
4,6,0.5566472000000431,0.5168011000000661,0.039846099999977014,25,7.0,1.0,1,2,0,4
4,7,0.40547790000027817,0.3678600000002916,0.03761789999998655,26,7.0,1.0,1,2,0,4
5,6,0.45068110000011075,0.4099707000000308,0.04071040000007997,25,7.0,1.0,1,2,0,4
5,7,0.4237988999998379,0.38702650000004724,0.03677239999979065,26,7.0,1.0,1,2,0,4
6,7,0.37352869999995164,0.34180319999995845,0.03172549999999319,21,7.0,1.0,1,0,0,4
0,1,0.6269910000000891,0.5782308000002558,0.048760199999833276,23,7.0,1.0,1,0,0,8
0,2,0.6570704000005207,0.6052827000003163,0.051787700000204495,23,7.0,1.0,1,0,0,8
0,3,0.6908646999995653,0.6295799999998053,0.06128469999976005,28,7.0,1.0,1,0,0,8
0,4,0.7003200000003744,0.6413307000002533,0.05898930000012115,28,7.0,1.0,1,0,0,8
0,5,0.6460652000000664,0.5950407999998788,0.0510244000001876,23,7.0,1.0,1,0,0,8
0,6,0.44140420000030645,0.39502760000004855,0.046376600000257895,24,7.0,1.0,1,0,0,8
0,7,0.6194065999998202,0.569720899999993,0.04968569999982719,22,7.0,1.0,1,0,0,8
1,2,0.8693373999999494,0.8168402999999671,0.05249709999998231,24,7.0,1.0,1,0,0,8
1,3,0.8443323999999848,0.7834480999999869,0.06088429999999789,29,7.0,1.0,1,0,0,8
1,4,0.9975408000000243,0.9361709999998311,0.06136980000019321,29,7.0,1.0,1,0,0,8
1,5,0.7177555999996912,0.6639055000000553,0.05385009999963586,24,7.0,1.0,1,0,0,8
1,6,0.8622940999998718,0.8108667000001333,0.051427399999738554,25,7.0,1.0,1,0,0,8
1,7,0.708666600000015,0.6562425000001895,0.05242409999982556,23,7.0,1.0,1,0,0,8
2,3,0.7691304999998465,0.7071743999999853,0.06195609999986118,29,7.0,1.0,1,0,0,8
2,4,0.9276676999998017,0.7408854999998766,0.18678219999992507,29,7.0,1.0,1,0,0,8
2,5,0.6765210000003208,0.621564699999908,0.05495630000041274,24,7.0,1.0,1,0,0,8
2,6,0.653570800000125,0.6024019000001317,0.0511688999999933,25,7.0,1.0,1,0,0,8
2,7,0.7289350999999442,0.6676446999999825,0.061290399999961664,23,7.0,1.0,1,0,0,8
3,4,0.9945855000005395,0.9241736000003584,0.07041190000018105,34,7.0,1.0,1,0,0,8
3,5,0.6605528000004597,0.5981394000000364,0.06241340000042328,29,7.0,1.0,1,0,0,8
3,6,0.6927000999999109,0.6343846999998277,0.05831540000008317,30,7.0,1.0,1,0,0,8
3,7,0.7339288000002853,0.6722414000000754,0.06168740000020989,28,7.0,1.0,1,0,0,8
4,5,0.6695214000001215,0.6072120999997423,0.06230930000037915,29,7.0,1.0,1,0,0,8
4,6,0.7184665000004316,0.6532002000003558,0.06526630000007572,30,7.0,1.0,1,0,0,8
4,7,0.7548170000000027,0.6915797000001476,0.06323729999985517,28,7.0,1.0,1,0,0,8
5,6,0.534106100000372,0.483858500000224,0.05024760000014794,25,7.0,1.0,1,0,0,8
5,7,0.8352096999997229,0.7817928999998003,0.05341679999992266,23,7.0,1.0,1,0,0,8
6,7,0.7321400999999241,0.682104800000161,0.05003529999976308,24,7.0,1.0,1,0,0,8
0,1,1.7607877000000371,1.6638333000000785,0.0969543999999587,23,7.0,1.0,1,0,0,16
0,2,1.80510219999951,1.69648879999977,0.10861339999974007,28,7.0,1.0,1,0,0,16
0,3,1.9890137000002142,1.8779958000000079,0.11101790000020628,28,7.0,1.0,1,0,0,16
0,4,1.6473261999999522,1.5508318999995936,0.09649430000035863,23,7.0,1.0,1,0,0,16
0,5,1.615670300000147,1.5238353999998253,0.0918349000003218,22,7.0,1.0,1,0,0,16
0,6,1.8594858999999815,1.7632481000000553,0.09623779999992621,26,7.0,1.0,1,0,0,16
0,7,2.154639199999565,2.057136399999763,0.09750279999980194,28,7.0,1.0,1,0,0,16
1,2,1.592153700000381,1.479164800000035,0.1129889000003459,25,7.0,1.0,1,0,0,16
1,3,1.7612208000000464,1.5244821999999658,0.23673860000008062,25,7.0,1.0,1,0,0,16
1,4,1.4567214999997304,1.3611338999999134,0.09558759999981703,20,7.0,1.0,1,0,0,16
1,5,1.2522001000002092,1.1612984000003053,0.09090169999990394,19,7.0,1.0,1,0,0,16
1,6,1.5893513000000894,1.4963121000000683,0.09303920000002108,23,7.0,1.0,1,0,0,16
1,7,1.9513216000004832,1.7229953000000933,0.2283263000003899,25,7.0,1.0,1,0,0,16
2,3,1.8879174000003331,1.7688645000002907,0.11905290000004243,30,7.0,1.0,1,0,0,16
2,4,1.4136555999994016,1.3047411999996257,0.10891439999977592,25,7.0,1.0,1,0,0,16
2,5,1.4261597000004258,1.1896946000001662,0.23646510000025955,24,7.0,1.0,1,0,0,16
2,6,1.5831811000002745,1.4748921000000337,0.10828900000024078,28,7.0,1.0,1,0,0,16
2,7,1.8596304999996391,1.7488217999998596,0.11080869999977949,30,7.0,1.0,1,0,0,16
3,4,1.4310268999997788,1.3255518999999367,0.10547499999984211,25,7.0,1.0,1,0,0,16
3,5,1.3062943000004452,1.203462700000273,0.10283160000017233,24,7.0,1.0,1,0,0,16
3,6,1.603868400000465,1.496295100000225,0.10757330000024012,28,7.0,1.0,1,0,0,16
3,7,1.873090300000058,1.6238800000000992,0.2492102999999588,30,7.0,1.0,1,0,0,16
4,5,1.269912000000204,1.179261900000256,0.090650099999948,19,7.0,1.0,1,0,0,16
4,6,1.6303988999998182,1.5364101999998638,0.0939886999999544,23,7.0,1.0,1,0,0,16
4,7,1.9830873999999312,1.885118600000169,0.09796879999976227,25,7.0,1.0,1,0,0,16
5,6,1.493253999999979,1.4029464999998709,0.09030750000010812,22,7.0,1.0,1,0,0,16
5,7,1.6346111000002566,1.539322799999809,0.09528830000044763,24,7.0,1.0,1,0,0,16
6,7,2.154747999999927,2.0541834999999082,0.1005645000000186,28,7.0,1.0,1,0,0,16
0,1,4.755664100000558,4.546365800000331,0.20929830000022775,37,7.0,1.0,1,0,0,32
0,2,5.0273886000004495,4.678328800000145,0.3490598000003047,37,7.0,1.0,1,0,0,32
0,3,4.876509699999588,4.682621499999641,0.19388819999994666,32,7.0,1.0,1,0,0,32
0,4,4.500184099999842,4.309870799999771,0.19031330000007074,31,7.0,1.0,1,0,0,32
0,5,5.430253200000152,5.237496299999748,0.19275690000040413,35,7.0,1.0,1,0,0,32
0,6,5.814714999999978,5.617427900000166,0.1972870999998122,36,7.0,1.0,1,0,0,32
0,7,4.361438800000542,4.150922000000264,0.21051680000027773,34,7.0,1.0,1,0,0,32
1,2,5.153483999999935,4.776139300000068,0.37734469999986686,42,7.0,1.0,1,0,0,32
1,3,4.2781825000001845,4.068000000000211,0.21018249999997352,37,7.0,1.0,1,0,0,32
1,4,4.273013900000478,3.9140242000003127,0.3589897000001656,36,7.0,1.0,1,0,0,32
1,5,4.915419899999961,4.70125199999984,0.21416790000012043,40,7.0,1.0,1,0,0,32
1,6,5.083899199999905,4.866788799999995,0.21711039999991044,41,7.0,1.0,1,0,0,32
1,7,3.9571264000001065,3.577086600000257,0.3800397999998495,39,7.0,1.0,1,0,0,32
2,3,4.545120599999791,4.1782647,0.3668558999997913,37,7.0,1.0,1,0,0,32
2,4,4.192705799999658,3.982859400000052,0.20984639999960564,36,7.0,1.0,1,0,0,32
2,5,4.942629399999987,4.727627100000063,0.2150022999999237,40,7.0,1.0,1,0,0,32
2,6,5.349293000000216,4.969884600000114,0.3794084000001021,41,7.0,1.0,1,0,0,32
2,7,4.525580600000012,4.302548099999967,0.22303250000004482,39,7.0,1.0,1,0,0,32
3,4,4.464052300000276,4.274837500000103,0.18921480000017254,31,7.0,1.0,1,0,0,32
3,5,5.486438800000087,5.127883000000111,0.35855579999997644,35,7.0,1.0,1,0,0,32
3,6,5.677456000000348,5.4788587000002735,0.19859730000007403,36,7.0,1.0,1,0,0,32
3,7,4.60206879999987,4.391016699999909,0.21105209999996077,34,7.0,1.0,1,0,0,32
4,5,4.949519699999655,4.757258599999659,0.19226109999999608,34,7.0,1.0,1,0,0,32
4,6,5.507022799999504,5.1416448999998465,0.36537789999965753,35,7.0,1.0,1,0,0,32
4,7,3.9498180999994474,3.7470869999997376,0.20273109999970984,33,7.0,1.0,1,0,0,32
5,6,6.344581100000596,5.973119900000256,0.3714612000003399,39,7.0,1.0,1,0,0,32
5,7,4.942535499999849,4.732398799999828,0.21013670000002094,37,7.0,1.0,1,0,0,32
6,7,5.178678100000525,4.953151500000331,0.22552660000019387,38,7.0,1.0,1,0,0,32
0,1,0.13528030000043145,0.11892500000021755,0.0163553000002139,16,6.5,0.5,1,4,1,2
0,2,0.14319019999993543,0.12418959999968138,0.019000600000254053,20,7.0,1.0,1,0,0,2
0,3,0.16317900000012742,0.14557580000018788,0.017603199999939534,18,7.0,1.0,1,2,0,2
0,4,0.19031659999973272,0.17000499999994645,0.020311599999786267,19,7.0,1.0,1,4,0,2
0,5,0.20548280000002705,0.17863690000012866,0.026845899999898393,24,7.0,1.0,1,3,0,2
0,6,0.26371289999997316,0.24063249999971958,0.023080400000253576,24,7.0,1.0,1,3,0,2
0,7,0.18563459999995757,0.1671433999999863,0.018491199999971286,17,6.5,0.5,1,8,1,2
1,2,0.15874940000003335,0.1404833999999937,0.01826600000003964,18,6.5,0.5,1,4,1,2
1,3,0.13530859999991662,0.1188852999998744,0.016423300000042218,16,6.5,0.5,1,4,1,2
1,4,0.1870688999997583,0.168061200000011,0.019007699999747274,17,6.5,0.5,1,8,1,2
1,5,0.20939759999964735,0.1874244999999064,0.021973099999740953,22,6.5,0.5,1,7,1,2
1,6,0.2773572000000968,0.2552049999999326,0.022152200000164157,22,6.5,0.5,1,7,1,2
1,7,0.0941157000002022,0.07866210000020146,0.015453600000000733,15,6.0,0.0,0,4,0,2
2,3,0.19942529999934777,0.1810779999996157,0.01834729999973206,20,7.0,1.0,1,2,0,2
2,4,0.19436110000015105,0.1730545999998867,0.02130650000026435,21,7.0,1.0,1,4,0,2
2,5,0.20286200000009558,0.17899149999993824,0.023870500000157335,26,7.0,1.0,1,3,0,2
2,6,0.26666780000050494,0.2416193000003659,0.02504850000013903,26,7.0,1.0,1,3,0,2
2,7,0.2153600999995433,0.19574089999969146,0.019619199999851844,19,6.5,0.5,1,8,1,2
