Variant i,Variant j,Total Time,Summarization Time,Mapping Time,Number of Events,Average Number of Object Instances,Average Number of Materials,Largest Type Object Set,Cost,Lane Optionality,n
3,4,0.21780690000014147,0.19761000000016793,0.02019689999997354,19,7.0,1.0,1,6,0,2
3,5,0.24499409999998534,0.22070709999979954,0.0242870000001858,24,7.0,1.0,1,5,0,2
3,6,0.31964689999995244,0.29633940000030634,0.023307499999646097,24,7.0,1.0,1,5,0,2
3,7,0.18807199999992008,0.16861689999996088,0.019455099999959202,17,6.5,0.5,1,8,1,2
4,5,0.41915530000005674,0.2797605000000658,0.13939479999999094,25,7.0,1.0,1,5,0,2
4,6,0.3758981999999378,0.35121380000009594,0.024684399999841844,25,7.0,1.0,1,5,0,2
4,7,0.1744007999996029,0.15464769999971395,0.019753099999888946,18,6.5,0.5,1,4,1,2
5,6,0.34724649999952817,0.31772719999980836,0.029519299999719806,30,7.0,1.0,1,0,0,2
5,7,0.25083600000016304,0.22614590000011958,0.024690100000043458,23,6.5,0.5,1,9,1,2
6,7,0.3338334999998551,0.30957930000022316,0.024254199999631965,23,6.5,0.5,1,9,1,2
0,1,0.2801015999993979,0.2464404999996077,0.03366109999979017,18,7.0,1.0,1,2,0,4
0,2,0.3161577999999281,0.2888904999999795,0.02726729999994859,19,7.0,1.0,1,2,0,4
0,3,0.33592410000028394,0.3063814000001912,0.029542700000092736,19,7.0,1.0,1,2,0,4
0,4,0.4358703000002606,0.4005010000000766,0.03536930000018401,24,7.0,1.0,1,2,0,4
0,5,0.4461149000003388,0.4110595000001922,0.03505540000014662,24,7.0,1.0,1,2,0,4
0,6,0.4550427000003765,0.42534340000020165,0.029699300000174844,19,7.0,1.0,1,0,0,4
0,7,0.3028938000002199,0.2759454000001824,0.02694840000003751,20,7.0,1.0,1,0,0,4
1,2,0.3009199000002809,0.2725743999999395,0.028345500000341417,19,7.0,1.0,1,0,0,4
1,3,0.29581000000007407,0.26519559999997,0.03061440000010407,19,7.0,1.0,1,0,0,4
1,4,0.39863410000043586,0.3626933000000463,0.03594080000038957,24,7.0,1.0,1,0,0,4
1,5,0.4096629999999095,0.37317620000021634,0.036486799999693176,24,7.0,1.0,1,0,0,4
1,6,0.33712130000003526,0.3066899000000376,0.030431399999997666,19,7.0,1.0,1,2,0,4
1,7,0.4290512000002309,0.40183200000001307,0.027219200000217825,20,7.0,1.0,1,2,0,4
2,3,0.36471560000018144,0.3327929000001859,0.03192269999999553,20,7.0,1.0,1,0,0,4
2,4,0.4659412999999404,0.4283962999998039,0.0375450000001365,25,7.0,1.0,1,0,0,4
2,5,0.4790527000000111,0.4394289000001663,0.03962379999984478,25,7.0,1.0,1,0,0,4
2,6,0.39021779999984574,0.3559037999998509,0.03431399999999485,20,7.0,1.0,1,2,0,4
2,7,0.39666649999935544,0.3675783999997293,0.029088099999626138,21,7.0,1.0,1,2,0,4
3,4,0.582409799999823,0.5436592999999448,0.03875049999987823,25,7.0,1.0,1,0,0,4
3,5,0.47760189999962677,0.43831659999978,0.03928529999984676,25,7.0,1.0,1,0,0,4
3,6,0.46802079999952184,0.43210169999974823,0.03591909999977361,20,7.0,1.0,1,2,0,4
3,7,0.37424959999998464,0.341847499999858,0.032402100000126666,21,7.0,1.0,1,2,0,4
4,5,0.6316783000002033,0.5850094000002173,0.046668899999986024,30,7.0,1.0,1,0,0,4
4,6,0.5614950000003773,0.39950610000005327,0.16198890000032407,25,7.0,1.0,1,2,0,4
4,7,0.40127169999959733,0.36510839999982636,0.03616329999977097,26,7.0,1.0,1,2,0,4
5,6,0.4446216999999706,0.4057754999998906,0.03884620000007999,25,7.0,1.0,1,2,0,4
5,7,0.4153747999994266,0.3791438999996899,0.03623089999973672,26,7.0,1.0,1,2,0,4
6,7,0.3702066000000741,0.33982530000002953,0.030381300000044575,21,7.0,1.0,1,0,0,4
0,1,0.6233185999999478,0.5713971000000129,0.051921499999934895,23,7.0,1.0,1,0,0,8
0,2,0.5240545000001475,0.47276240000019243,0.0512920999999551,23,7.0,1.0,1,0,0,8
0,3,0.802170599999954,0.7439755999998852,0.05819500000006883,28,7.0,1.0,1,0,0,8
0,4,0.6975843000000168,0.6382376999999906,0.05934660000002623,28,7.0,1.0,1,0,0,8
0,5,0.6514911999997821,0.6019246999999268,0.049566499999855296,23,7.0,1.0,1,0,0,8
0,6,0.4482633000002352,0.40032380000002377,0.04793950000021141,24,7.0,1.0,1,0,0,8
0,7,0.6256047000001672,0.5755739000001086,0.05003080000005866,22,7.0,1.0,1,0,0,8
1,2,0.8726406000000679,0.8197943999998643,0.05284620000020368,24,7.0,1.0,1,0,0,8
1,3,0.8528845000000729,0.7908339000000524,0.062050600000020495,29,7.0,1.0,1,0,0,8
1,4,0.9969160999999076,0.9340117000001555,0.06290439999975206,29,7.0,1.0,1,0,0,8
1,5,0.7034022000002551,0.6500758000001952,0.05332640000005995,24,7.0,1.0,1,0,0,8
1,6,0.7233466999996381,0.6739026999998714,0.049443999999766675,25,7.0,1.0,1,0,0,8
1,7,0.8247808999999506,0.7731896000000233,0.05159129999992729,23,7.0,1.0,1,0,0,8
2,3,0.7608182999997553,0.6978961999998319,0.06292209999992338,29,7.0,1.0,1,0,0,8
2,4,0.9169842999999673,0.8536042000000634,0.0633800999999039,29,7.0,1.0,1,0,0,8
2,5,0.6659575000003315,0.6120745000002898,0.05388300000004165,24,7.0,1.0,1,0,0,8
2,6,0.525380000000041,0.47319370000013805,0.052186299999902985,25,7.0,1.0,1,0,0,8
2,7,0.8312616999996862,0.7767157999996925,0.05454589999999371,23,7.0,1.0,1,0,0,8
3,4,0.8570800000006784,0.7852018000003227,0.07187820000035572,34,7.0,1.0,1,0,0,8
3,5,0.7876984999998058,0.5841703999999481,0.20352809999985766,29,7.0,1.0,1,0,0,8
3,6,0.5635677000000214,0.5042991999998776,0.05926850000014383,30,7.0,1.0,1,0,0,8
3,7,0.863117500000044,0.7989704999999958,0.06414700000004814,28,7.0,1.0,1,0,0,8
4,5,0.6661926000001586,0.6033398999998099,0.0628527000003487,29,7.0,1.0,1,0,0,8
4,6,0.5791623000000072,0.5195941000001767,0.05956819999983054,30,7.0,1.0,1,0,0,8
4,7,0.8768832999999177,0.8150924000001396,0.06179089999977805,28,7.0,1.0,1,0,0,8
5,6,0.5227838999999221,0.47285340000007636,0.04993049999984578,25,7.0,1.0,1,0,0,8
5,7,0.7015111999999135,0.6487292000001617,0.05278199999975186,23,7.0,1.0,1,0,0,8
6,7,0.8539635000001908,0.8044323999997687,0.04953110000042216,24,7.0,1.0,1,0,0,8
0,1,1.6039687999996204,1.5119620999998915,0.09200669999972888,23,7.0,1.0,1,0,0,16
0,2,1.921676099999786,1.6799277000000075,0.24174839999977848,28,7.0,1.0,1,0,0,16
0,3,1.9442722999997386,1.8376307999997152,0.10664150000002337,28,7.0,1.0,1,0,0,16
0,4,1.6028610999997,1.5094140999999581,0.09344699999974182,23,7.0,1.0,1,0,0,16
0,5,1.4624746999998024,1.3729295999996793,0.08954510000012306,22,7.0,1.0,1,0,0,16
0,6,1.966288799999802,1.8726010999998834,0.09368769999991855,26,7.0,1.0,1,0,0,16
0,7,2.124859699999888,2.0279507000000194,0.09690899999986868,28,7.0,1.0,1,0,0,16
1,2,1.6012667000004512,1.496809000000212,0.10445770000023913,25,7.0,1.0,1,0,0,16
1,3,1.63231339999993,1.5252257000001919,0.1070876999997381,25,7.0,1.0,1,0,0,16
1,4,1.4586887000000388,1.3637472999998863,0.0949414000001525,20,7.0,1.0,1,0,0,16
1,5,1.2664129999998295,1.0375285000000076,0.22888449999982186,19,7.0,1.0,1,0,0,16
1,6,1.7403056000002834,1.5069816000000174,0.2333240000002661,23,7.0,1.0,1,0,0,16
1,7,1.8303074000000379,1.7281778999999915,0.10212950000004639,25,7.0,1.0,1,0,0,16
2,3,1.8812158000000636,1.7531542000001537,0.12806159999990996,30,7.0,1.0,1,0,0,16
2,4,1.3931619999998475,1.287000799999987,0.1061611999998604,25,7.0,1.0,1,0,0,16
2,5,1.272704099999828,1.1702857000000222,0.10241839999980584,24,7.0,1.0,1,0,0,16
2,6,1.7170177999996667,1.610389199999645,0.10662860000002183,28,7.0,1.0,1,0,0,16
2,7,1.6970797999997558,1.5884453999997277,0.10863440000002811,30,7.0,1.0,1,0,0,16
3,4,1.5759508000001006,1.469415300000037,0.10653550000006362,25,7.0,1.0,1,0,0,16
3,5,1.3206962999993266,1.2158689999996568,0.10482729999966978,24,7.0,1.0,1,0,0,16
3,6,1.6226043000001482,1.512520400000085,0.1100839000000633,28,7.0,1.0,1,0,0,16
3,7,1.7390774000004967,1.6286932000002707,0.11038420000022597,30,7.0,1.0,1,0,0,16
4,5,1.2649172999999792,1.1766787999999906,0.08823849999998856,19,7.0,1.0,1,0,0,16
4,6,1.615004400000089,1.520006100000046,0.09499830000004295,23,7.0,1.0,1,0,0,16
4,7,1.9781330000000708,1.8803750000001855,0.09775799999988521,25,7.0,1.0,1,0,0,16
5,6,1.4726190999999744,1.380865900000117,0.09175319999985732,22,7.0,1.0,1,0,0,16
5,7,1.5957973999998103,1.502369599999838,0.0934277999999722,24,7.0,1.0,1,0,0,16
6,7,2.1272900999997546,2.0273677000000134,0.09992239999974117,28,7.0,1.0,1,0,0,16
0,1,4.889968099999805,4.682287799999813,0.2076802999999927,37,7.0,1.0,1,0,0,32
0,2,4.791909100000339,4.584169900000234,0.20773920000010548,37,7.0,1.0,1,0,0,32
0,3,4.942185599999448,4.749020099999598,0.19316549999985,32,7.0,1.0,1,0,0,32
0,4,4.406000200000108,4.218302000000222,0.18769819999988613,31,7.0,1.0,1,0,0,32
0,5,5.482826299999942,5.128768300000047,0.3540579999998954,35,7.0,1.0,1,0,0,32
0,6,5.701738900000237,5.506990100000166,0.19474880000007033,36,7.0,1.0,1,0,0,32
0,7,4.541630699999587,4.3327580999998645,0.2088725999997223,34,7.0,1.0,1,0,0,32
1,2,4.909110000000055,4.684361399999943,0.22474860000011176,42,7.0,1.0,1,0,0,32
1,3,4.5383449000005385,4.160425400000349,0.37791950000018915,37,7.0,1.0,1,0,0,32
1,4,4.164492400000199,3.959335700000338,0.2051566999998613,36,7.0,1.0,1,0,0,32
1,5,4.753784800000176,4.542684999999892,0.21109980000028372,40,7.0,1.0,1,0,0,32
1,6,5.1366564999998445,4.924358399999619,0.21229810000022553,41,7.0,1.0,1,0,0,32
1,7,4.0221347000001515,3.801325700000234,0.22080899999991743,39,7.0,1.0,1,0,0,32
2,3,4.444362799999453,4.2330801999996766,0.21128259999977672,37,7.0,1.0,1,0,0,32
2,4,4.224800400000277,4.016521600000033,0.2082788000002438,36,7.0,1.0,1,0,0,32
2,5,4.808368900000005,4.598725000000286,0.209643899999719,40,7.0,1.0,1,0,0,32
2,6,5.20877019999989,4.997939699999733,0.21083050000015646,41,7.0,1.0,1,0,0,32
2,7,4.5967641000002,4.367861400000038,0.22890270000016244,39,7.0,1.0,1,0,0,32
3,4,4.516932600000473,4.323117100000218,0.19381550000025527,31,7.0,1.0,1,0,0,32
3,5,5.41142310000032,5.216349000000264,0.1950741000000562,35,7.0,1.0,1,0,0,32
3,6,5.797944799999641,5.601357499999722,0.1965872999999192,36,7.0,1.0,1,0,0,32
3,7,4.489957000000231,4.281550100000004,0.20840690000022732,34,7.0,1.0,1,0,0,32
4,5,4.962442799999735,4.772926699999971,0.18951609999976426,34,7.0,1.0,1,0,0,32
4,6,5.40415030000031,5.022241900000154,0.3819084000001567,35,7.0,1.0,1,0,0,32
4,7,4.218885600000249,4.0190364000000045,0.1998492000002443,33,7.0,1.0,1,0,0,32
5,6,6.227983599999789,6.0293462999998155,0.19863729999997304,39,7.0,1.0,1,0,0,32
5,7,4.8028136999996605,4.592018499999995,0.21079519999966578,37,7.0,1.0,1,0,0,32
6,7,5.229122700000062,5.016277499999887,0.21284520000017437,38,7.0,1.0,1,0,0,32
0,1,0.13512900000023365,0.11894819999997708,0.016180800000256568,16,6.5,0.5,1,4,1,2
0,2,0.14193059999979596,0.12334109999983411,0.018589499999961845,20,7.0,1.0,1,0,0,2
0,3,0.16201460000002044,0.14429380000001402,0.01772080000000642,18,7.0,1.0,1,2,0,2
0,4,0.301152799999727,0.2816592999997738,0.0194934999999532,19,7.0,1.0,1,4,0,2
0,5,0.19927710000001753,0.17607060000000274,0.023206500000014785,24,7.0,1.0,1,3,0,2
0,6,0.2631035999997948,0.24006379999991623,0.023039799999878596,24,7.0,1.0,1,3,0,2
0,7,0.1855489999998099,0.1672918999997819,0.018257100000028004,17,6.5,0.5,1,8,1,2
1,2,0.15681519999998272,0.13994270000011966,0.016872499999863066,18,6.5,0.5,1,4,1,2
1,3,0.1354143000003205,0.11902250000002823,0.016391800000292278,16,6.5,0.5,1,4,1,2
1,4,0.18735400000014124,0.1691553999999087,0.018198600000232545,17,6.5,0.5,1,8,1,2
1,5,0.21100329999990208,0.18945369999983086,0.021549600000071223,22,6.5,0.5,1,7,1,2
1,6,0.2776989999997568,0.2561817000000701,0.021517299999686657,22,6.5,0.5,1,7,1,2
1,7,0.10366949999979624,0.08885789999976623,0.014811600000030012,15,6.0,0.0,0,4,0,2
2,3,0.19955799999979718,0.18043219999981375,0.01912579999998343,20,7.0,1.0,1,2,0,2
2,4,0.19572170000037659,0.17566260000012335,0.020059100000253238,21,7.0,1.0,1,4,0,2
2,5,0.20250420000047598,0.1789603000001989,0.023543900000277063,26,7.0,1.0,1,3,0,2
2,6,0.26391979999971227,0.24031349999995655,0.02360629999975572,26,7.0,1.0,1,3,0,2
2,7,0.2114665999997669,0.19297819999974308,0.01848840000002383,19,6.5,0.5,1,8,1,2
3,4,0.21526369999992312,0.19516610000027867,0.020097599999644444,19,7.0,1.0,1,6,0,2
3,5,0.2411432999997487,0.21806870000000345,0.02307459999974526,24,7.0,1.0,1,5,0,2
3,6,0.3237874000001284,0.2998154000001705,0.023971999999957916,24,7.0,1.0,1,5,0,2
3,7,0.1866754999996374,0.16846769999983735,0.018207799999800045,17,6.5,0.5,1,8,1,2
4,5,0.4216221000006044,0.2791472000003523,0.1424749000002521,25,7.0,1.0,1,5,0,2
4,6,0.3725400000002992,0.3469779000001836,0.025562100000115606,25,7.0,1.0,1,5,0,2
4,7,0.17958060000000842,0.1537812000001395,0.02579939999986891,18,6.5,0.5,1,4,1,2
5,6,0.34613579999995636,0.3170079000001351,0.02912789999982124,30,7.0,1.0,1,0,0,2
5,7,0.24606080000012298,0.22187990000020363,0.024180899999919347,23,6.5,0.5,1,9,1,2
6,7,0.33587640000041574,0.3116088000001582,0.024267600000257517,23,6.5,0.5,1,9,1,2
0,1,0.2759704000000056,0.24848000000019965,0.02749039999980596,18,7.0,1.0,1,2,0,4
0,2,0.3212439000003542,0.2932055000001128,0.02803840000024138,19,7.0,1.0,1,2,0,4
0,3,0.3394677999999658,0.3086614000003465,0.030806399999619316,19,7.0,1.0,1,2,0,4
0,4,0.44435850000036226,0.40712660000008327,0.037231900000278983,24,7.0,1.0,1,2,0,4
0,5,0.44699439999976676,0.41146660000003976,0.035527799999726994,24,7.0,1.0,1,2,0,4
0,6,0.4540143999997781,0.4243299999998271,0.029684399999950983,19,7.0,1.0,1,0,0,4
0,7,0.30703129999983503,0.2804759999999078,0.02655529999992723,20,7.0,1.0,1,0,0,4
1,2,0.3010764000000563,0.27284340000005614,0.028233000000000175,19,7.0,1.0,1,0,0,4
1,3,0.29332360000034896,0.26226950000000215,0.031054100000346807,19,7.0,1.0,1,0,0,4
1,4,0.40466469999955734,0.3682011999999304,0.03646349999962695,24,7.0,1.0,1,0,0,4
1,5,0.4093226999998478,0.3737424999999348,0.03558019999991302,24,7.0,1.0,1,0,0,4
1,6,0.34293049999996583,0.3121608000001288,0.03076969999983703,19,7.0,1.0,1,2,0,4
1,7,0.43457139999964056,0.40700499999957174,0.027566400000068825,20,7.0,1.0,1,2,0,4
2,3,0.36734230000001844,0.3349332000002505,0.03240909999976793,20,7.0,1.0,1,0,0,4
2,4,0.4674746000000596,0.42919750000010026,0.03827709999995932,25,7.0,1.0,1,0,0,4
2,5,0.47848489999978483,0.4397641999998996,0.038720699999885255,25,7.0,1.0,1,0,0,4
2,6,0.39245870000013383,0.35997619999989183,0.032482500000242,20,7.0,1.0,1,2,0,4
2,7,0.3997613999999885,0.3706944000000476,0.02906699999994089,21,7.0,1.0,1,2,0,4
3,4,0.5851168999997753,0.5440991999998914,0.041017699999883916,25,7.0,1.0,1,0,0,4
3,5,0.4808344000002762,0.4400209000000359,0.04081350000024031,25,7.0,1.0,1,0,0,4
3,6,0.468528299999889,0.43326569999999265,0.03526259999989634,20,7.0,1.0,1,2,0,4
3,7,0.37652299999990646,0.3448770999998487,0.031645900000057736,21,7.0,1.0,1,2,0,4
4,5,0.6353487999999743,0.5882102999999006,0.04713850000007369,30,7.0,1.0,1,0,0,4
4,6,0.560592600000291,0.3953915000001871,0.1652011000001039,25,7.0,1.0,1,2,0,4
4,7,0.40182770000001256,0.3657447000000502,0.03608299999996234,26,7.0,1.0,1,2,0,4
5,6,0.44512610000037967,0.4053416000001562,0.03978450000022349,25,7.0,1.0,1,2,0,4
5,7,0.41850579999982074,0.3821649999999863,0.03634079999983442,26,7.0,1.0,1,2,0,4
6,7,0.3728900999999496,0.3419933000000128,0.030896799999936775,21,7.0,1.0,1,0,0,4
0,1,0.6127716000000873,0.5634131000001616,0.0493584999999257,23,7.0,1.0,1,0,0,8
0,2,0.5185235999997531,0.4691161999999167,0.04940739999983634,23,7.0,1.0,1,0,0,8
0,3,0.8024503999999979,0.7446997000001829,0.05775069999981497,28,7.0,1.0,1,0,0,8
0,4,0.7037715999999818,0.6439696000002186,0.05980199999976321,28,7.0,1.0,1,0,0,8
0,5,0.6576465999996799,0.6065565999997489,0.051089999999931024,23,7.0,1.0,1,0,0,8
0,6,0.4516760999995313,0.40513679999958185,0.046539299999949435,24,7.0,1.0,1,0,0,8
0,7,0.6232005000001664,0.5744677000002412,0.04873279999992519,22,7.0,1.0,1,0,0,8
1,2,0.8809645000001183,0.827341300000171,0.053623199999947246,24,7.0,1.0,1,0,0,8
1,3,0.8571895000004588,0.7942053000001579,0.06298420000030092,29,7.0,1.0,1,0,0,8
1,4,1.0017809000000852,0.9388180999999349,0.06296280000015031,29,7.0,1.0,1,0,0,8
1,5,0.7137668999994276,0.6614409999997406,0.05232589999968695,24,7.0,1.0,1,0,0,8
1,6,0.7350311999998667,0.6847097999998368,0.050321400000029826,25,7.0,1.0,1,0,0,8
1,7,0.8262927999994645,0.7754915999998957,0.05080119999956878,23,7.0,1.0,1,0,0,8
2,3,0.76666940000041,0.7027336000001014,0.06393580000030852,29,7.0,1.0,1,0,0,8
2,4,0.9140712999997049,0.8499204999998256,0.06415079999987938,29,7.0,1.0,1,0,0,8
2,5,0.6671635000006972,0.6112049000003026,0.055958600000394654,24,7.0,1.0,1,0,0,8
2,6,0.5349899000002551,0.47572660000014366,0.059263300000111485,25,7.0,1.0,1,0,0,8
2,7,0.837803299999905,0.7832666999997855,0.054536600000119506,23,7.0,1.0,1,0,0,8
3,4,0.8568762999998398,0.7849298999999519,0.07194639999988794,34,7.0,1.0,1,0,0,8
3,5,0.7816230000003088,0.5877791000002617,0.19384390000004714,29,7.0,1.0,1,0,0,8
3,6,0.5649150000003829,0.5052268000004005,0.059688199999982317,30,7.0,1.0,1,0,0,8
3,7,0.8633870000003299,0.8007646000000932,0.06262240000023667,28,7.0,1.0,1,0,0,8
4,5,0.6587108000003354,0.5958426000001964,0.06286820000013904,29,7.0,1.0,1,0,0,8
4,6,0.577231600000232,0.5189550000000054,0.05827660000022661,30,7.0,1.0,1,0,0,8
4,7,0.8725832999998602,0.8117483999999422,0.06083489999991798,28,7.0,1.0,1,0,0,8
5,6,0.5240718000004563,0.47328550000020186,0.050786300000254414,25,7.0,1.0,1,0,0,8
5,7,0.7018662000000404,0.650388699999894,0.05147750000014639,23,7.0,1.0,1,0,0,8
6,7,0.8514568000000509,0.8027178000002095,0.048738999999841326,24,7.0,1.0,1,0,0,8
0,1,1.6153803000001972,1.5236171999999897,0.09176310000020749,23,7.0,1.0,1,0,0,16
0,2,1.8983962000002066,1.6609997999998996,0.23739640000030704,28,7.0,1.0,1,0,0,16
0,3,1.928049699999974,1.8258798000001661,0.10216989999980797,28,7.0,1.0,1,0,0,16
0,4,1.5906105999997635,1.500900499999716,0.08971010000004753,23,7.0,1.0,1,0,0,16
0,5,1.4512979000000996,1.365063100000043,0.08623480000005657,22,7.0,1.0,1,0,0,16
0,6,1.9540033999996922,1.8634822999997596,0.09052109999993263,26,7.0,1.0,1,0,0,16
0,7,2.10947699999997,2.0147382999998626,0.0947387000001072,28,7.0,1.0,1,0,0,16
1,2,1.589854800000012,1.4861961999999949,0.10365860000001703,25,7.0,1.0,1,0,0,16
1,3,1.6224649000000682,1.518722599999819,0.10374230000024909,25,7.0,1.0,1,0,0,16
1,4,1.4519510000000082,1.3596207999999024,0.09233020000010583,20,7.0,1.0,1,0,0,16
1,5,1.250449000000117,1.02470140000014,0.22574759999997696,19,7.0,1.0,1,0,0,16
1,6,1.744474899999659,1.6530573999998524,0.09141749999980675,23,7.0,1.0,1,0,0,16
1,7,1.8121626999995897,1.7170643999997992,0.09509829999979047,25,7.0,1.0,1,0,0,16
2,3,1.8547876999996333,1.7388252999999168,0.11596239999971658,30,7.0,1.0,1,0,0,16
2,4,1.385697500000333,1.2819266999999854,0.10377080000034766,25,7.0,1.0,1,0,0,16
2,5,1.2707990999997492,1.1681445999997777,0.10265449999997145,24,7.0,1.0,1,0,0,16
2,6,1.7073689999997441,1.604446299999836,0.10292269999990822,28,7.0,1.0,1,0,0,16
2,7,1.677586600000268,1.5714836000001924,0.10610300000007555,30,7.0,1.0,1,0,0,16
3,4,1.5517248999999538,1.4487756999997146,0.10294920000023922,25,7.0,1.0,1,0,0,16
3,5,1.298096799999712,1.1991950999999972,0.09890169999971476,24,7.0,1.0,1,0,0,16
3,6,1.6034970999999132,1.500514899999871,0.10298220000004221,28,7.0,1.0,1,0,0,16
3,7,1.8685863000000609,1.7587745999999242,0.10981170000013663,30,7.0,1.0,1,0,0,16
4,5,1.1155189999999493,1.0297387999999046,0.08578020000004472,19,7.0,1.0,1,0,0,16
4,6,1.7494032000004154,1.6589035000001786,0.09049970000023677,23,7.0,1.0,1,0,0,16
4,7,1.8166754000003493,1.7219798000000992,0.09469560000025012,25,7.0,1.0,1,0,0,16
5,6,1.4582514000003357,1.371658699999898,0.08659270000043762,22,7.0,1.0,1,0,0,16
5,7,1.589185499999985,1.4977770999998938,0.0914084000000912,24,7.0,1.0,1,0,0,16
6,7,2.1095523999997567,2.0126580999999533,0.09689429999980348,28,7.0,1.0,1,0,0,16
0,1,4.821531699999468,4.617164399999638,0.20436729999983072,37,7.0,1.0,1,0,0,32
0,2,4.75422110000045,4.554365500000131,0.1998556000003191,37,7.0,1.0,1,0,0,32
0,3,4.898519999999735,4.710602699999981,0.1879172999997536,32,7.0,1.0,1,0,0,32
0,4,4.368779900000391,4.186341200000243,0.18243870000014795,31,7.0,1.0,1,0,0,32
0,5,5.44087669999999,5.088250300000254,0.35262639999973544,35,7.0,1.0,1,0,0,32
0,6,5.673269299999902,5.478579999999965,0.19468929999993634,36,7.0,1.0,1,0,0,32
0,7,4.5254947000003085,4.322848800000429,0.20264589999987948,34,7.0,1.0,1,0,0,32
1,2,4.8790430999997625,4.657789299999877,0.22125379999988581,42,7.0,1.0,1,0,0,32
1,3,4.488349800000378,4.1150767000003725,0.3732731000000058,37,7.0,1.0,1,0,0,32
1,4,4.106822599999759,3.906257699999969,0.2005648999997902,36,7.0,1.0,1,0,0,32
1,5,4.751523899999938,4.544665399999758,0.20685850000018036,40,7.0,1.0,1,0,0,32
1,6,5.094586799999888,4.884958900000129,0.2096278999997594,41,7.0,1.0,1,0,0,32
1,7,3.9693685000006553,3.750340800000231,0.21902770000042437,39,7.0,1.0,1,0,0,32
2,3,4.375386499999877,4.168589599999905,0.20679689999997208,37,7.0,1.0,1,0,0,32
2,4,4.176294700000199,3.973290100000213,0.20300459999998566,36,7.0,1.0,1,0,0,32
2,5,4.7741815999997925,4.567832199999884,0.2063493999999082,40,7.0,1.0,1,0,0,32
2,6,5.167774399999871,4.777214400000048,0.39055999999982305,41,7.0,1.0,1,0,0,32
2,7,4.541801400000168,4.320042000000285,0.2217593999998826,39,7.0,1.0,1,0,0,32
3,4,4.481863200000134,4.295232699999815,0.18663050000031944,31,7.0,1.0,1,0,0,32
3,5,5.36054809999996,5.16797059999999,0.19257749999997031,35,7.0,1.0,1,0,0,32
3,6,5.709993600000416,5.51671290000013,0.19328070000028674,36,7.0,1.0,1,0,0,32
3,7,4.410841299999902,4.20878410000023,0.20205719999967187,34,7.0,1.0,1,0,0,32
4,5,4.928802599999926,4.744895899999847,0.18390670000007958,34,7.0,1.0,1,0,0,32
4,6,5.360182299999906,5.171976699999959,0.18820559999994657,35,7.0,1.0,1,0,0,32
4,7,3.9609801999999945,3.760544100000061,0.2004360999999335,33,7.0,1.0,1,0,0,32
5,6,6.38164499999948,5.991925699999683,0.38971929999979693,39,7.0,1.0,1,0,0,32
5,7,4.777144499999849,4.5726935999996385,0.20445090000021082,37,7.0,1.0,1,0,0,32
6,7,5.026781199999732,4.816196299999774,0.210584899999958,38,7.0,1.0,1,0,0,32
0,1,0.13352729999951407,0.11693719999993846,0.016590099999575614,16,6.5,0.5,1,4,1,2
0,2,0.14047589999972843,0.12259629999971366,0.01787960000001476,20,7.0,1.0,1,0,0,2
0,3,0.1593950000001314,0.14193870000008246,0.01745630000004894,18,7.0,1.0,1,2,0,2
0,4,0.1893248000001222,0.1704435999999987,0.0188812000001235,19,7.0,1.0,1,4,0,2
0,5,0.19544009999981427,0.17257139999992432,0.02286869999988994,24,7.0,1.0,1,3,0,2
0,6,0.2595161000003827,0.237248300000374,0.02226780000000872,24,7.0,1.0,1,3,0,2
0,7,0.184894400000303,0.16738550000036412,0.017508899999938876,17,6.5,0.5,1,8,1,2
1,2,0.1552201000004061,0.13856710000027306,0.016653000000133034,18,6.5,0.5,1,4,1,2
1,3,0.13460120000036113,0.11828560000003563,0.016315600000325503,16,6.5,0.5,1,4,1,2
1,4,0.18627630000037243,0.16825310000012905,0.018023200000243378,17,6.5,0.5,1,8,1,2
1,5,0.20458110000026863,0.1838490999998612,0.020732000000407425,22,6.5,0.5,1,7,1,2
1,6,0.2731057000000874,0.251990200000364,0.021115499999723397,22,6.5,0.5,1,7,1,2
1,7,0.09962779999978011,0.07867799999985436,0.020949799999925744,15,6.0,0.0,0,4,0,2
2,3,0.19545120000020688,0.17770400000017617,0.017747200000030716,20,7.0,1.0,1,2,0,2
2,4,0.1906832999998187,0.17095039999958317,0.01973290000023553,21,7.0,1.0,1,4,0,2
2,5,0.20041420000006838,0.17726390000007086,0.023150299999997515,26,7.0,1.0,1,3,0,2
2,6,0.266455699999824,0.24273249999987456,0.02372319999994943,26,7.0,1.0,1,3,0,2
2,7,0.2127026999996815,0.194348799999716,0.018353899999965506,19,6.5,0.5,1,8,1,2
3,4,0.2116084000003866,0.1923866000001908,0.0192218000001958,19,7.0,1.0,1,6,0,2
3,5,0.24098329999969792,0.2179404999997132,0.02304279999998471,24,7.0,1.0,1,5,0,2
3,6,0.3148125000006985,0.2915491000003385,0.02326340000035998,24,7.0,1.0,1,5,0,2
3,7,0.2928810000003068,0.27553670000042985,0.017344299999876966,17,6.5,0.5,1,8,1,2
4,5,0.3044562000000042,0.27980210000032457,0.024654099999679602,25,7.0,1.0,1,5,0,2
4,6,0.3728783999999905,0.3487164000002849,0.024161999999705586,25,7.0,1.0,1,5,0,2
4,7,0.173767300000236,0.15471879999995508,0.01904850000028091,18,6.5,0.5,1,4,1,2
